name,combo
DYEHOUSE,1-2-3
ECHLER,1-5-6
EELMAN,2-3-5
ELACQUA,1-5-6
ENDERLEIN,6-8-5
ENICK,5-1-6
ESPEN,1-4-5
FARRAGUT,5-6-2
FENNINGER,1-1-2
FERUS,8-7-6
FICKLER,5-5-1
FIERMONTE,7-8-6
FLADAGER,7-2-9
FUGINA,4-9-4
FUHER,8-5-4
FYNES,5-1-6
GARBOSKI,7-3-1
GARNATZ,2-4-6
GATAN,2-5-7
GESAMAN,7-8-6
GIUS,3-8-2
GLUSKIN,3-9-3
GOLLE,2-4-6
GROBEN,2-5-7
GRUMMONS,9-3-3
GUSEWELLE,9-1-1
GUSHARD,4-2-6
HABIF,1-7-8
HALLINGER,6-8-5
HALLWORTH,7-2-9
HAMDORF,7-4-2
HAUPTLY,4-9-4
HELBOCK,2-9-2
HELMINTOLLER,7-1-8
HELMSTADTER,2-6-8
HELSTAD,6-9-6
HENSLY,5-6-2
HENZI,5-3-8
HERSEL,1-3-4
HERTL,5-4-9
HINDMARCH,1-5-6
HIRATSUKA,5-4-9
HOLTSCHNEIDER,7-7-5
HOWA,7-4-2
HUBSCHMITT,3-3-6
IMS,9-5-5
ISIK,9-3-3
JASNOCH,7-9-7
JAURON,1-6-7
JEMINEZ,1-9-1
JOHLER,2-3-5
KAGLEY,6-1-7
KAILER,6-5-2
KARAKO,8-4-3
KARLOFF,7-8-6
KAVIN,1-2-3
KEDIA,6-6-3
KENDRO,2-2-4
KENSY,5-6-2
KINZ,9-6-6
KOCAJ,7-6-4
KOENINGS,2-2-4
KOJA,7-3-1
KOLTISKA,7-1-8
KONSCHAK,7-3-1
KOPACKA,8-5-4
KOPPLE,2-1-3
KORBELIK,2-9-2
KORTA,7-4-2
KRASNICKI,1-4-5
KROKOWSKI,3-3-6
KRYS,7-3-1
KUFELDT,8-8-7
KUNAR,4-7-2
KUNDRA,4-2-6
LAHODNY,7-2-9
LALLAVE,7-4-2
LALLMAN,2-9-2
LANDUA,5-3-8
LANGENBURG,9-2-2
LANGEWISCH,6-5-2
LASHELL,6-9-6
LAURINE,9-8-8
LEDY,5-5-1
LEHAR,6-2-8
LEKKAS,6-8-5
LENOCKER,7-4-2
LICCARDO,7-4-2
LINEAWEAVER,8-8-7
LITOS,6-6-3
LOBES,2-6-8
LUCHTEFELD,4-2-6
LUKASZEK,9-7-7
MACMULLAN,5-4-9
MAILER,6-7-4
MAJOY,7-5-3
MALCOLMSON,4-5-9
MALISON,7-4-2
MARGINEAN,7-3-1
MAROGI,7-2-9
MARRIAGE,7-2-9
MARTINECK,6-7-4
MARTZKE,6-7-4
MAUNSELL,9-7-7
MCANGUS,4-2-6
MCKERVEY,1-2-3
MICIOTTO,3-2-5
MISSI,9-6-6
MOCANU,1-3-4
MOEDANO,9-4-4
MONTPELIER,7-3-1
MOSSLER,2-9-2
NAKASH,2-7-9
NAPLE,6-6-3
NARTATEZ,7-8-6
NEAK,6-7-4
NEVINGER,1-3-4
NIGGEL,5-4-9
NORNG,6-8-5
NOVIKOVA,4-6-1
NUTWELL,8-9-8
OBAKER,3-4-7
OGLEVIE,7-5-3
ONAKA,8-7-6
ORASCO,4-4-8
ORENA,3-5-8
OSATO,4-3-7
OSTAFIN,7-5-3
OYARZUN,1-2-3
PAGITT,1-9-1
PAGTAKHAN,3-4-7
PASHAK,2-9-2
PENDERGRAFF,2-8-1
PEREZORTIZ,7-7-5
PILLARI,1-4-5
PRUSH,3-7-1
PULMANO,1-1-2
PUPELLO,5-2-7
QUEALLY,9-3-3
QUEROL,5-2-7
QUIBUYEN,2-4-6
RANSTEAD,7-3-1
RAVELLI,6-1-7
RAZLER,6-2-8
REDROW,2-9-2
REINELT,1-1-2
REYNHOUT,5-4-9
RIEKENBERG,6-7-4
RISUCCI,3-7-1
ROCABADO,5-9-5
RODEMOYER,4-6-1
ROHME,2-3-5
RONEK,2-7-9
RUCZYNSKI,3-8-2
RUEFFER,4-3-7
RUSCHELL,8-9-8
RUSEN,8-6-5
RUSTIA,4-3-7
SALVATORIELLO,1-7-8
SANTORELLA,4-5-9
SCHLIEM,5-1-6
SEABRA,7-3-1
SEGARD,6-3-9
SELMI,5-8-4
SELNICK,5-5-1
SEMPRINI,5-8-4
SHAKIN,1-7-8
SHELOW,2-8-1
SHIMURA,4-4-8
SHIPPERT,5-7-3
SHOSHAN,7-5-3
SICKO,6-6-3
SIECH,5-3-8
SIMPLICIO,6-9-6
SKAW,1-8-9
SKOR,6-3-9
SLATIN,1-2-3
SOCKEL,2-9-2
SOETE,7-3-1
SONDER,2-1-3
SPAEDER,2-3-5
SPAMAN,2-8-1
STIEGELMEYER,2-6-8
STIGGINS,9-5-5
STROHBUSCH,9-7-7
SYSOL,6-3-9
TADDIE,6-1-7
TAMULIS,4-1-5
TAUA,5-2-7
TEPERA,2-9-2
TETLAK,6-9-6
TICZON,6-9-6
TOBERY,2-2-4
TOCHTROP,3-4-7
TOEDT,2-8-1
TORNEZ,2-6-8
TORRUELLAS,6-9-6
TREFTS,5-2-7
UKLEJA,9-6-6
ULIANA,5-8-4
UMEK,8-6-5
UNGARD,4-7-2
VANDERSCHUUR,3-7-1
VANETTI,6-4-1
VANHAL,2-2-4
VANNAH,2-4-6
VANVELZEN,2-2-4
VASTAG,2-5-7
VELGARA,7-5-3
VERDOZA,3-7-1
VIDONI,6-4-1
VITTER,5-8-4
VROTSOS,3-8-2
WALLICH,1-4-5
WATMAN,2-7-9
WEIRATHER,2-6-8
WELHAM,6-2-8
WESTERGREEN,2-2-4
WHISKER,5-7-3
WIKTOREK,2-2-4
WILLESS,5-4-9
WINDHORN,6-9-6
WINGERS,5-9-5
WISLOCKI,6-5-2
WITHERUP,8-4-3
WOLANSKY,7-7-5
WRASMAN,2-6-8
YAMAN,2-7-9
YARGEAU,1-5-6
YATCO,7-5-3
ZALECKI,6-7-4
ZALKIND,1-4-5
ZELMS,5-7-3
ZIENTARSKI,6-9-6
ZIMDAHL,1-9-1
ZULLA,4-5-9
ABLIN,1-1-2
ABRAMOFF,8-9-8
ACKS,1-6-7
ADAMOV,8-3-2
ADAMSEN,7-5-3
ADLINGTON,7-8-6
ADUSUMILLI,7-6-4
AGHILI,1-9-1
AJLUNI,4-9-4
AKEMANN,7-7-5
AKRAWI,2-7-9
ALESIO,3-4-7
ANWARI,2-1-3
ARGOT,7-9-7
ARGOTSINGER,3-4-7
ARTHOFER,3-7-1
AURILIA,5-3-8
BAGAOISAN,9-6-6
BARANYK,2-7-9
BARATTI,2-6-8
BARDASH,2-6-8
BARTOCK,7-9-7
BARVE,6-6-3
BARZILAY,2-2-4
BATTILANA,3-5-8
BAWANY,2-1-3
BELLGRAPH,6-3-9
BELTETON,7-5-3
BENEWAY,2-1-3
BEUCK,8-7-6
BIEBL,5-7-3
BILBEE,1-7-8
BISNETTE,1-3-4
BLAHUTA,5-6-2
BODZIONY,3-8-2
BOILLOT,3-1-4
BONCI,6-1-7
BORGH,6-8-5
BORTREE,7-4-2
BOUSLAUGH,4-3-7
BOYENGA,3-3-6
BRITSCHGI,9-5-5
BRNA,1-7-8
BRODEEN,7-2-9
BROSAMER,3-7-1
BRYNDA,1-9-1
BURBECK,8-9-8
CABREY,6-3-9
CAGIGAS,2-9-2
CANNAROZZO,5-2-7
CAPADONA,9-1-1
CARINGAL,2-9-2
CARLBLOM,7-6-4
CASOLARO,5-7-3
CATALONE,4-4-8
CEKALA,7-8-6
CERENZIA,2-7-9
CHIPREZ,5-8-4
CHOINA,7-7-5
CHRIETZBERG,1-3-4
CHRISAWN,1-4-5
CICERCHIA,6-8-5
CLEATOR,3-8-2
CLEPHANE,2-8-1
CLINKINBEARD,6-6-3
COLACURCIO,7-3-1
COLLUPY,9-5-5
COLOMO,9-1-1
COOLONG,9-9-9
COPPERTHITE,7-2-9
CORPIER,2-1-3
CRADEUR,9-7-7
CRAPSEY,6-9-6
CUBBON,9-3-3
CURCIE,8-6-5
CVETKOVSKI,2-9-2
CYNKAR,1-8-9
DEHMEL,1-1-2
DELESKI,1-1-2
DELMENDO,7-2-9
DELSOLE,7-2-9
DELYSER,1-6-7
DENEFF,1-3-4
DETSCH,5-9-5
DETURRIS,8-7-6
DEZELAN,2-2-4
DICKHAUSEN,9-5-5
DICORPO,3-5-8
DINEROS,2-1-3
DOLVEN,2-7-9
DOMB,6-1-7
DOOTSON,9-3-3
DREBLOW,2-5-7
DUCATTE,9-2-2
DULIAN,4-3-7
DYCH,7-6-4
EAREGOOD,5-2-7
ECHAVARIA,8-6-5
ECORD,2-7-9
EITZMANN,6-6-3
ELLENZ,1-1-2
ELLORIN,2-2-4
EMBODY,2-8-1
ENNEY,1-8-9
EREMITA,2-6-8
ERTELL,1-8-9
ESPEDAL,2-6-8
EXENDINE,6-2-8
EYCHNER,1-5-6
FAASS,2-8-1
FALLECKER,2-8-1
FANZO,7-1-8
FARRANCE,7-5-3
FASHEH,6-5-2
FEINE,1-2-3
FELEGY,1-5-6
FILIPELLI,5-4-9
FILLBACH,1-7-8
FINUF,3-8-2
FISTE,5-9-5
FJELDSTED,1-3-4
FLASKERUD,9-7-7
FLATGARD,2-4-6
FLORESMARTINEZ,8-2-1
FLUMAN,4-9-4
FORADORI,4-1-5
FRANTZICH,1-5-6
FRENYEA,2-9-2
FRODERMAN,3-1-4
FROMWILLER,2-3-5
FRUEND,8-6-5
FURNEAUX,3-8-2
GALLANDER,7-4-2
GAMBUZZA,5-2-7
GARSTANG,2-4-6
GASPARRE,7-6-4
GAWTHORP,7-2-9
GERHARDSON,3-7-1
GERNATT,6-7-4
GERSHBERG,1-7-8
GHAEMMAGHAMI,8-6-5
GHEESLING,1-4-5
GINZEL,5-5-1
GLADFELDER,2-9-2
GLAZMAN,2-9-2
GOESCHEL,7-4-2
GORBUNOV,6-9-6
GRADELESS,2-7-9
GRAEFEN,2-9-2
GRIPKA,1-7-8
GRUELLE,4-4-8
GRZENDA,6-6-3
GUASTAFERRO,7-7-5
GUIEL,8-1-9
GUSICH,3-1-4
GUTHALS,4-3-7
HACKENMUELLER,1-1-2
HADDLE,6-1-7
HASENJAGER,3-4-7
HASKOVEC,3-9-3
HATTERMAN,7-3-1
HECKLEY,1-5-6
HEIFORT,2-7-9
HELGE,1-9-1
HENGSTEBECK,6-3-9
HERPST,5-9-5
HESEMANN,2-5-7
HETTERICH,1-5-6
HILGEFORT,2-8-1
HIMSTEDT,5-3-8
HODKIN,6-1-7
HOEBING,2-4-6
HOFFAY,7-2-9
HOLBA,7-4-2
HOLLCROFT,3-7-1
HOLSENBACK,3-6-9
HORODYSKI,3-4-7
HURZELER,4-1-5
IANDOLO,4-3-7
ILIESCU,8-7-6
IMESON,2-1-3
ISPAS,1-9-1
JACHETTA,7-7-5
JARVAIS,2-6-8
JATIVA,2-7-9
JESERITZ,1-3-4
JIMENEZGARCIA,3-1-4
JOSCELYN,2-2-4
KADWELL,6-8-5
KALLISH,1-8-9
KAPALKA,3-5-8
KATUS,4-5-9
KEHLE,1-4-5
KEROACK,3-7-1
KERSCHBAUM,9-2-2
KHURI,3-1-4
KIEBER,1-4-5
KILFEATHER,2-3-5
KINDSFATER,6-2-8
KISSLINGER,5-1-6
KITTOCK,6-2-8
KLAPAK,2-5-7
KLEMMENSEN,6-6-3
KLINKEL,5-6-2
KNIERIEMEN,6-7-4
KOLEY,2-3-5
KOLKHORST,3-9-3
KOLMETZ,2-1-3
KOLODGE,8-7-6
KORSMEYER,7-5-3
KORZON,3-6-9
KOSAREFF,3-6-9
KOSEC,2-6-8
KRAUTBAUER,4-6-1
KROFF,6-5-2
KUHLEMEIER,9-8-8
KUKACKA,5-9-5
KUNERTH,8-8-7
KURANT,4-9-4
LADIKA,2-9-2
LAFFLER,6-9-6
LAHODA,8-6-5
LAMBROSE,3-1-4
LANENGA,7-2-9
LEILI,5-6-2
LESSERT,1-7-8
LIBIN,9-1-1
LIBSACK,1-2-3
LITTEER,1-7-8
LIVADITIS,1-5-6
LIZIK,9-4-4
LOUGHAN,1-5-6
LOUWERS,5-9-5
LUBECKE,4-1-5
LYSAUGHT,4-1-5
MACGILLIVARY,2-4-6
MALNORY,7-3-1
MALTERER,2-9-2
MAMEROW,3-4-7
MANINGER,6-3-9
MANZANERA,8-4-3
MAROWITZ,7-1-8
MASCOLINO,4-7-2
MASIMORE,3-9-3
MATSU,4-7-2
MATTEK,6-1-7
MCGLAUGHN,4-1-5
MENDELOWITZ,7-4-2
MIHALJEVIC,6-5-2
MILOTTE,2-2-4
MINANO,7-5-3
MINDHAM,1-7-8
MINKIEWICZ,5-9-5
MULLENNEX,4-8-3
MUMEY,8-6-5
MYRDA,1-6-7
NAJDA,2-1-3
NAJDOWSKI,7-9-7
NAUMENKO,6-7-4
NIESET,1-8-9
NISHIMORI,6-9-6
NITECKI,5-3-8
NOTKIN,6-5-2
NOWOSAD,4-6-1
NUNNIKHOVEN,5-7-3
OETINGER,7-5-3
OHIGGINS,6-1-7
OLDAK,7-9-7
OLEKSIK,2-8-1
ONDREJKO,8-3-2
OPPENHUIZEN,1-4-5
ORZOL,3-2-5
PADUANI,5-7-3
PAINI,1-3-4
PALTZ,1-2-3
PALUCKI,4-6-1
PARMIGIANI,2-5-7
PASCU,4-2-6
PEHR,5-6-2
PEPION,2-1-3
PERCEFULL,4-4-8
PERICAK,6-3-9
PERUGINO,5-1-6
PETTINEO,7-7-5
PICCIN,9-9-9
PIERANTOZZI,3-3-6
PIERZYNSKI,5-3-8
PIRACHA,2-9-2
PIRZADEH,6-9-6
PISCIONERI,2-7-9
PLENERT,1-8-9
PODOBINSKI,3-3-6
POZIN,6-2-8
PRUSKY,3-8-2
PUFFETT,8-5-4
PURVIN,3-7-1
PUSTILNIK,3-2-5
QUINDLEN,8-7-6
RADLINSKI,1-6-7
RAHEJA,7-9-7
RAMLO,7-7-5
RANGWALA,3-2-5
REEPING,1-1-2
REKAS,6-3-9
RENIGAR,6-3-9
RESEBURG,4-1-5
REUTEBUCH,7-6-4
RIEBAU,9-2-2
RILLAMAS,2-2-4
ROSANSKY,7-9-7
ROTHENBURGER,1-6-7
ROTHLEY,2-2-4
RUFFLEY,8-4-3
RUNYARD,4-7-2
SANTARPIO,8-6-5
SAUVAIN,5-1-6
SCARAMUZZI,5-6-2
SCHAFMAN,2-9-2
SCHLABAUGH,5-5-1
SCHOETTLIN,2-6-8
SCHONDER,2-3-5
SCHRON,6-8-5
SCHWELLENBACH,2-5-7
SCHWIMER,5-3-8
SCHWIRIAN,1-4-5
SCOTHERN,2-1-3
SCOULAR,1-7-8
SCRIMPSHER,5-6-2
SHANOWER,3-1-4
SHAPTER,6-9-6
SIXBEY,5-7-3
SLOTHOUR,6-5-2
SLYKER,5-4-9
SMAZAL,2-7-9
SMINKEY,5-1-6
SOBIERAJSKI,3-7-1
SOLOMOS,9-9-9
SRB,0-3-3
STANISCI,1-3-4
STASKAL,2-9-2
STASKOWSKI,7-5-3
STEBEL,1-8-9
STEELHAMMER,7-4-2
STEELSMITH,1-3-4
STEMPIN,5-1-6
STENKE,1-1-2
STERGAR,6-1-7
STITZINGER,5-7-3
STOLFO,3-3-6
STORROW,3-8-2
STRISSEL,5-8-4
STROPKI,6-3-9
STYBORSKI,6-6-3
SULOUFF,3-7-1
SUNDERLAGE,5-2-7
SUPLER,8-2-1
SWANSIGER,6-1-7
TABBI,1-6-7
TAMILIO,7-9-7
TANGEL,6-8-5
TECUN,8-1-9
TENHOFF,2-9-2
TEPSIC,5-4-9
THEILIG,5-2-7
TIECHE,1-4-5
TISCHHAUSER,9-5-5
TOGNERI,2-5-7
TOPJIAN,7-6-4
TOSCO,3-6-9
TOTORO,9-4-4
TOYOOKA,1-2-3
TRABOSH,7-4-2
TRAIGLE,6-3-9
TRAPPEN,6-3-9
TRITTIN,9-2-2
TWILLIGEAR,6-2-8
VALLUZZI,4-8-3
VANDERBAAN,8-2-1
VANDERLIN,6-3-9
VANLANDSCHOOT,5-8-4
VANSTRALEN,7-2-9
VANVLERAH,7-6-4
VENTRELLO,7-8-6
VIELA,6-7-4
VIGNEAUX,9-4-4
VILAYVANH,2-4-6
VILLASIN,1-7-8
VOLTURO,6-9-6
VYBIRAL,1-7-8
WAMPNER,6-3-9
WATSKY,1-8-9
WATTMAN,2-9-2
WELLMEIER,6-6-3
WEXELL,1-8-9
WHEELDEN,6-7-4
WIKTOROWSKI,3-8-2
WINKERS,5-4-9
WINQUEST,8-3-2
WOLYNIEC,2-5-7
YERG,5-5-1
YESS,5-9-5
YORSTON,3-6-9
ZANGLA,2-5-7
ZAPPI,1-4-5
ZINSKY,9-5-5
ZUPANCICH,4-7-2
ZWISSLER,5-9-5
CHOTE,2-4-6
DESPORTE,7-5-3
ELWAY,6-6-3
GIRADO,7-2-9
HARKESS,6-3-9
LANGMADE,7-5-3
MERRON,2-9-2
PIEGARI,6-5-2
REIP,5-7-3
WHITTOM,6-3-9
ADDEN,6-4-1
BESSOLO,8-7-6
BUD,3-6-9
LOVINE,2-3-5
MONIZE,2-8-1
MORIA,7-4-2
STEVIE,1-7-8
BONJEAN,3-4-7
BOWDERS,2-3-5
BRYA,1-9-1
JOPPA,7-6-4
NASSOUR,1-7-8
SEMIN,5-1-6
WILLERSON,2-8-1
BRIK,9-4-4
HERSHKOVITZ,2-6-8
VILLALONGO,4-7-2
BUFFMAN,4-5-9
DIRILEY,5-5-1
FATO,7-8-6
FAYA,2-4-6
HELMEN,1-2-3
RAIDEN,6-9-6
RIVIN,9-9-9
FORTENBERY,7-4-2
GRAVIL,1-5-6
GRIMMITT,9-1-1
LAUW,4-8-3
VALZ,1-6-7
GATUS,4-1-5
MALLYA,2-8-1
NABLE,6-1-7
REAVELY,2-5-7
AWAL,2-8-1
CHANAY,2-5-7
GACUTAN,5-8-4
KAMANU,5-2-7
KNOLLS,6-5-2
LIGGAN,1-4-5
BIDON,6-2-8
JURE,8-1-9
ADDLEY,6-9-6
HUTTA,4-3-7
SCHMEDES,1-3-4
WOODAL,4-3-7
MUNKS,3-3-6
HUMPHRIS,3-1-4
MARIETTE,2-8-1
THIBO,6-3-9
DUNAS,4-1-5
JADA,2-5-7
JEAKINS,6-9-6
KIDRICK,9-2-2
SEABROOKE,5-5-1
BOAZE,3-1-4
SIACK,1-6-7
CR,0-3-3
BEEZER,6-1-7
VISON,6-1-7
ANNISON,7-7-5
PERIO,2-7-9
CARTO,7-5-3
MANSE,6-1-7
PHIL,9-9-9
SITAL,1-6-7
TURE,8-2-1
COATY,7-5-3
MEED,1-8-9
BERRICK,5-7-3
ALEE,2-3-5
AQEEL,2-2-4
SHARIEF,6-6-3
EARIS,6-1-7
HANNIFORD,7-1-8
SEAGERS,2-9-2
JARRA,2-1-3
RHYME,5-1-6
BITTEN,5-2-7
CARMICHEL,6-3-9
CAMAK,2-9-2
NIMO,6-9-6
ACON,7-8-6
TAVER,6-6-3
THOMSPON,3-9-3
SHYE,5-7-3
PHELTS,5-3-8
DRINKER,5-2-7
TRIPPLET,5-3-8
BURGUSS,6-2-8
MCNEALLY,6-7-4
RICHERDSON,2-3-5
ROGINSON,3-9-3
CHANGE,6-5-2
STARLINGS,1-1-2
HINCHEN,5-2-7
TRAYNUM,4-9-4
BEEDLES,6-1-7
COMIER,2-7-9
POUGE,5-5-1
TROUGHT,9-1-1
DUPOUX,3-8-2
TWYNE,5-1-6
FRINKS,9-5-5
PUGHSLEY,8-6-5
ARTWELL,6-4-1
OULDS,9-8-8
PUTMON,9-9-9
REJOUIS,5-2-7
LOGGIN,6-4-1
WILLIAMSSMITH,1-4-5
SEBHATU,9-4-4
FONROSE,8-3-2
BREVIL,5-9-5
GACHETTE,2-4-6
TUCKSON,9-4-4
TALABI,2-7-9
TEKIE,1-4-5
VARLACK,2-3-5
QUINERLY,8-5-4
WRAGGS,1-2-3
DOMIO,3-8-2
CASIMERE,2-8-1
EKONG,2-5-7
CARWISE,6-9-6
RHYM,7-3-1
SENSLEY,1-8-9
HERNTON,2-2-4
LANCELIN,6-1-7
BRAYLOCK,7-1-8
DUNMARS,4-5-9
ABATA,3-4-7
ACETI,6-5-2
ADAMAITIS,3-2-5
AGUNDIZ,4-6-1
ALBEAR,7-5-3
ALDEGUER,5-5-1
ALKURDI,4-9-4
ALSADI,2-8-1
ANIL,1-8-9
ANNUZZI,4-8-3
ARMIENTA,7-2-9
ARTUZ,4-1-5
ASKEA,7-3-1
AYVAR,2-2-4
BAHHUR,4-9-4
BALADY,2-7-9
BAMERT,6-8-5
BARCI,1-5-6
BARESE,2-3-5
BARNTS,1-1-2
BARTYZEL,6-4-1
BAULDRY,4-7-2
BEAHR,6-1-7
BEAZ,6-1-7
BENEKER,6-9-6
BENETATOS,8-3-2
BERNINI,5-3-8
BERTALOTTO,9-2-2
BETER,1-4-5
BIEBERLE,6-7-4
BITO,6-4-1
BLAUBACH,5-9-5
BLOESCH,2-8-1
BORREMANS,3-3-6
BOZAN,7-6-4
BOZKURT,9-5-5
BRANTL,1-3-4
BRATRUD,4-8-3
BRENNEISEN,6-9-6
BRESNEN,1-4-5
BRISENTINE,1-6-7
BRUMGARD,4-8-3
BULOS,9-6-6
BYLIN,9-8-8
CABLAY,2-6-8
CADRIN,1-3-4
CASANA,3-9-3
CASEBERE,7-6-4
CESCA,6-7-4
COMBY,6-7-4
CORBER,2-5-7
CRUMMITT,3-6-9
CRUSEY,8-2-1
DANCO,7-3-1
DEATRICH,6-8-5
DEFINE,1-6-7
DESILVEY,1-1-2
DIGHERO,2-1-3
DIMARCANTONIO,5-5-1
DIRADDO,7-3-1
DONATELL,3-8-2
DORSAM,7-9-7
DRAZIC,1-6-7
DUDREY,8-6-5
DUNFEY,8-4-3
DURASO,1-5-6
DYBUS,3-5-8
EICHAS,6-3-9
EICHENSEER,2-8-1
ENGIE,1-3-4
ESCOBOZA,9-5-5
FABINA,2-4-6
FAHLEN,6-4-1
FANSON,7-8-6
FANTINO,7-9-7
FATUR,4-8-3
FEIBELMAN,2-2-4
FELSCH,5-3-8
FERRESE,6-7-4
FINEHOUT,5-3-8
FORMANSKI,7-9-7
FOWKE,2-4-6
GALEENER,7-6-4
GARCIAMORENO,1-1-2
GARELLI,6-4-1
GARGANI,2-1-3
GERRIN,5-3-8
GLADING,1-8-9
GLASMANN,2-7-9
GODIER,2-2-4
GORDE,2-2-4
GORMONT,3-9-3
GRAUBART,5-2-7
GRENNIER,1-8-9
GUERRIN,8-3-2
GULBRONSON,6-5-2
GUTING,3-3-6
HABRAT,2-3-5
HAMBEY,6-3-9
HANZALIK,2-8-1
HARLOR,7-2-9
HASEBE,2-2-4
HAUBEN,9-6-6
HGUYEN,8-9-8
HOLLERMANN,3-1-4
HONEYCHURCH,5-6-2
HRDY,7-3-1
HUNTIMER,8-1-9
HURDT,3-5-8
HUTTMAN,4-3-7
HYLINSKI,9-8-8
IADONISI,7-1-8
IKEMIRE,1-6-7
JAINDL,1-4-5
JAMELE,2-8-1
JARZAB,2-2-4
JATZLAU,5-5-1
JISA,1-2-3
JUVENAL,9-4-4
KAJER,6-3-9
KALEMBER,2-2-4
KAPELL,6-6-3
KATTERMAN,7-6-4
KAUKER,9-4-4
KAZAMA,3-5-8
KEILERS,1-6-7
KENDLER,1-5-6
KENNAH,6-2-8
KHAZAN,2-5-7
KINNIER,5-3-8
KOFMEHL,2-5-7
KOMEN,2-2-4
KONTOR,3-9-3
KRATZERT,6-5-2
KREMM,5-1-6
KUHFAHL,4-9-4
KUHLS,3-5-8
KUSHNICK,3-3-6
KUTAY,4-2-6
LABOUR,1-5-6
LANHART,2-9-2
LARREYNAGA,8-4-3
LEONOWICZ,8-6-5
LETTIS,5-8-4
LHOMME,2-1-3
LIESNER,1-9-1
LOATS,7-6-4
LOSACK,7-9-7
LOV,6-7-4
LUDERMAN,9-7-7
LUEDLOFF,5-4-9
MAGLIATO,8-7-6
MAGRAW,2-7-9
MAHURON,1-8-9
MAMAKOS,8-2-1
MAMUAD,5-3-8
MANDRICK,1-9-1
MANGABAT,3-2-5
MARGOL,7-5-3
MARURE,9-4-4
MASURE,9-5-5
MELISH,5-7-3
MEMBRERE,6-1-7
MEYERHOLZ,7-3-1
MICHI,9-6-6
MIKASA,2-7-9
MIKETA,6-8-5
MITCHESON,2-5-7
MIXEN,5-6-2
MOLINSKY,6-4-1
MOMJIAN,7-5-3
MORLETT,2-2-4
MOSSI,6-6-3
MUNGALL,4-4-8
NAMER,6-9-6
NAREWSKI,6-4-1
NAVID,1-4-5
NEGER,1-3-4
NEIBER,1-7-8
NENO,2-1-3
NEWBRAUGH,9-9-9
NOKE,2-7-9
NOL,6-8-5
OBEDOZA,9-5-5
OBERTING,2-7-9
ODONLEY,8-1-9
OETMAN,3-2-5
OKTAVEC,3-2-5
OLAS,7-4-2
OLDMIXON,3-4-7
OPICHKA,7-2-9
OTZELBERGER,3-4-7
PACHICO,7-3-1
PADAVANO,9-2-2
PADEL,6-5-2
PAGULAYAN,6-2-8
PARY,1-5-6
PERLOWITZ,2-7-9
PETCHER,1-2-3
PETRATOS,3-3-6
PEZZOTTI,2-9-2
PIERANGELI,2-4-6
PLOECKELMAN,8-9-8
PODULKA,1-7-8
PORTUGUES,8-8-7
PULLIA,4-4-8
QUINER,8-4-3
QUTOB,9-3-3
RANCES,6-9-6
RASSLER,6-5-2
REBELE,6-5-2
REIBLING,5-8-4
RIBE,5-2-7
RIGUAL,4-1-5
RISOLDI,6-8-5
ROBERSHAW,3-7-1
RODREGUS,5-3-8
ROKA,7-2-9
ROMBA,7-6-4
RONGE,2-3-5
ROTONDA,4-2-6
RUM,3-4-7
RUSNACK,4-2-6
RUSZ,3-9-3
SADIGHI,1-2-3
SAHGAL,2-1-3
SAICE,6-4-1
SAJ,1-2-3
SAMESHIMA,7-9-7
SAMSTAG,2-6-8
SANTILLA,2-5-7
SARAGO,8-8-7
SCARCHILLI,1-3-4
SCHAFFELD,6-4-1
SCHULTIES,8-9-8
SCHURCH,3-5-8
SCHWETER,1-1-2
SENKER,1-8-9
SEPEHRI,1-7-8
SHARAFI,2-6-8
SHEENAN,2-1-3
SHOTZBERGER,7-1-8
SHRAUNER,9-5-5
SIBRI,9-3-3
SIEVERTS,1-8-9
SISSECK,5-8-4
SLIVENSKY,5-5-1
SLOVE,2-8-1
SNOWDY,6-4-1
SOKE,2-3-5
SOLOVYEV,8-1-9
SONMEZ,2-9-2
SPORMAN,7-8-6
SPUDIC,3-6-9
SRINIVASA,2-2-4
STARRICK,1-8-9
STEFANIE,2-5-7
STEMWEDEL,6-1-7
STERNIK,5-1-6
STOSE,2-4-6
STRELL,5-9-5
SURH,3-9-3
SWANEPOEL,8-3-2
TABLANTE,7-5-3
TALARO,8-5-4
TALUKDAR,5-2-7
TAMPLAIN,2-3-5
TANADA,3-2-5
TAPELLA,7-6-4
TASHIRD,1-6-7
THIEMER,1-5-6
TOLEMAN,3-5-8
TORRICER,2-5-7
TRAVIA,2-6-8
TRIPLER,5-3-8
TROKA,7-4-2
TROLAND,7-5-3
TRUTWIN,3-5-8
ULE,8-3-2
URBAUER,3-2-5
VANDEGRAAF,8-8-7
VANGAS,2-8-1
VINIEGRA,6-7-4
VISK,9-7-7
VITRAND,1-6-7
WACKETT,6-5-2
WALJI,1-9-1
WEVODAU,6-4-1
WHITECLOUD,5-7-3
WITRY,9-5-5
YACOOB,4-3-7
YATA,2-9-2
ZABLOTNY,7-2-9
ZADOK,7-5-3
ZAFIROPOULOS,4-7-2
ZAYYAD,2-8-1
ZENDT,5-1-6
ZEZULA,9-1-1
ZIMMERHANZEL,2-4-6
ZINGERMAN,6-2-8
ZORIO,3-8-2
ZUPA,4-6-1
ABSTEN,6-1-7
AFONG,7-9-7
AGOLLI,7-4-2
AILTS,1-6-7
